filename,physical_leaf_id,true_class,predicted_class,confidence,correct,error_type,brightness,contrast,saturation,sharpness,leaf_area_ratio
483e8a16-c92f-4f69-a048-54c5f4c3676a___RS_Late.B 6296.JPG,RS_Late.B 6296,tomato_Late blight,tomato_Early blight,0.7356645,False,Late Blight -> Early Blight,129.79954528808594,54.78434472249458,0.0,7333.617236401653,0.9525604248046875
483e8a16-c92f-4f69-a048-54c5f4c3676a___RS_Late.B 6296_final_masked.jpg,RS_Late.B 6296,tomato_Late blight,tomato_Early blight,0.537269,False,Late Blight -> Early Blight,35.00135803222656,58.229235816687456,65.79022216796875,967.7013594896998,0.316986083984375
d70b86ba-e117-43d6-ad51-43c67d9a2483___RS_Late.B 6347_final_masked.jpg,RS_Late.B 6347,tomato_Late blight,tomato_Late blight,0.96891934,True,Correct Late Blight,51.18402099609375,66.14149782227031,82.8359375,1116.2836066016462,0.436248779296875
319d4c9a-92d4-41ff-b351-f3d439233c9e___RS_Late.B 6357.JPG,RS_Late.B 6357,tomato_Late blight,tomato_Late blight,0.937651,True,Correct Late Blight,107.79588317871094,53.02655638361143,81.61224365234375,6319.178818592569,0.957061767578125
319d4c9a-92d4-41ff-b351-f3d439233c9e___RS_Late.B 6357_final_masked.jpg,RS_Late.B 6357,tomato_Late blight,tomato_Late blight,0.9853998,True,Correct Late Blight,40.88409423828125,61.74588376798851,91.49668884277344,1316.313933596015,0.3643646240234375
ecacf5db-abcf-408c-b41a-93e339fbfc0c___RS_Late.B 6405_final_masked.jpg,RS_Late.B 6405,tomato_Late blight,tomato_Late blight,0.9982613,True,Correct Late Blight,52.757049560546875,50.74579828363472,103.22731018066406,623.6687761507928,0.5635528564453125
4f52cae6-d6f1-4557-987a-eb9318dc574f___RS_Late.B 6439.JPG,RS_Late.B 6439,tomato_Late blight,tomato_Late blight,0.76487195,True,Correct Late Blight,119.09518432617188,54.65999981555643,0.0,5328.053304765141,0.94281005859375
4f52cae6-d6f1-4557-987a-eb9318dc574f___RS_Late.B 6439_final_masked.jpg,RS_Late.B 6439,tomato_Late blight,tomato_Late blight,0.99958533,True,Correct Late Blight,40.97882080078125,61.416747348816166,79.17153930664062,991.3908077692613,0.36566162109375
ef80fa2f-c46a-429d-a78a-b873bf6b27f9___RS_Late.B 6458_final_masked.jpg,RS_Late.B 6458,tomato_Late blight,tomato_Late blight,0.997721,True,Correct Late Blight,27.262893676757812,48.701134802792424,50.63409423828125,552.1224364638329,0.2610321044921875
a4008f85-d333-4ca8-87c2-e8c9c68ed19a___RS_Late.B 6461_final_masked.jpg,RS_Late.B 6461,tomato_Late blight,tomato_Late blight,0.9828636,True,Correct Late Blight,31.906646728515625,51.57149082136173,53.274566650390625,676.2354486302938,0.2947235107421875
8daa8725-05a2-4802-a524-9eba96fa89bc___RS_Late.B 6488_final_masked.jpg,RS_Late.B 6488,tomato_Late blight,tomato_Late blight,0.95295215,True,Correct Late Blight,66.49842834472656,64.659225383679,84.61595153808594,829.4482162964996,0.539520263671875
b3094af3-490b-4cbe-806e-dc793a94a4fd___RS_Late.B 6490_final_masked.jpg,RS_Late.B 6490,tomato_Late blight,tomato_Late blight,0.95994985,True,Correct Late Blight,44.149932861328125,63.183822420338785,52.22715759277344,1387.4199829101562,0.353179931640625
5b71f955-289e-4279-896c-b79d69c8dd5e___RS_Late.B 6495_final_masked.jpg,RS_Late.B 6495,tomato_Late blight,tomato_Late blight,0.96948797,True,Correct Late Blight,49.223724365234375,63.522227775240175,60.18060302734375,1257.4113159142435,0.41412353515625
491a9294-8f46-4563-9787-6b8b68a9c050___RS_Late.B 6591.JPG,RS_Late.B 6591,tomato_Late blight,tomato_Late blight,0.73043275,True,Correct Late Blight,106.23300170898438,39.453635142104034,0.0,1183.0250834785402,0.984832763671875
491a9294-8f46-4563-9787-6b8b68a9c050___RS_Late.B 6591_final_masked.jpg,RS_Late.B 6591,tomato_Late blight,tomato_Late blight,0.9875102,True,Correct Late Blight,41.339996337890625,58.48457331276478,84.947998046875,575.0861968973186,0.3874664306640625
aff90d5c-a3f2-445a-b125-717a00b21fb8___RS_Late.B 6624_final_masked.jpg,RS_Late.B 6624,tomato_Late blight,tomato_Late blight,0.83040917,True,Correct Late Blight,55.80928039550781,65.36057371138273,95.32911682128906,1241.1997351327445,0.4897308349609375
7e4224e3-dd76-4041-8fe2-c9abf67d3a98___RS_Late.B 6630_final_masked.jpg,RS_Late.B 6630,tomato_Late blight,tomato_Late blight,0.86195505,True,Correct Late Blight,47.57908630371094,61.53588441746945,117.44215393066406,1429.1640462575015,0.450653076171875
031ab3ab-02f4-4397-9886-54345461580d___RS_Late.B 6654.JPG,RS_Late.B 6654,tomato_Late blight,tomato_Late blight,0.91989326,True,Correct Late Blight,123.90068054199219,53.95937154575685,78.63177490234375,5588.637519224547,0.94659423828125
031ab3ab-02f4-4397-9886-54345461580d___RS_Late.B 6654_final_masked.jpg,RS_Late.B 6654,tomato_Late blight,tomato_Late blight,0.98535883,True,Correct Late Blight,56.23393249511719,74.48610773614433,89.36164855957031,1625.8585661610123,0.4221038818359375
435f78a8-70a8-4df9-b227-c6230301a17e___RS_Late.B 6672.JPG,RS_Late.B 6672,tomato_Late blight,tomato_Late blight,0.83639646,True,Correct Late Blight,106.78193664550781,57.83748043716736,78.4580078125,6715.18635731563,0.908050537109375
435f78a8-70a8-4df9-b227-c6230301a17e___RS_Late.B 6672_final_masked.jpg,RS_Late.B 6672,tomato_Late blight,tomato_Late blight,0.9418787,True,Correct Late Blight,39.805328369140625,54.745725195442326,88.01509094238281,730.248407847248,0.3822784423828125
d7fdf98a-cca7-441b-8014-ddeab2111617___RS_Late.B 6714_final_masked.jpg,RS_Late.B 6714,tomato_Late blight,tomato_Late blight,0.73868275,True,Correct Late Blight,40.541717529296875,61.95231639903663,55.90769958496094,565.6577758779749,0.3302459716796875
e10eb7f2-7449-4061-bb0a-49fa55abd423___RS_Late.B 6718_final_masked.jpg,RS_Late.B 6718,tomato_Late blight,tomato_Late blight,0.7900749,True,Correct Late Blight,59.739288330078125,66.40033055882817,69.40771484375,898.0949554422405,0.5120391845703125
8d5ef81f-1b09-4221-abaa-990bfb2180b9___RS_Late.B 6745_final_masked.jpg,RS_Late.B 6745,tomato_Late blight,tomato_Late blight,0.91311437,True,Correct Late Blight,65.3951416015625,71.8772190355786,68.76313781738281,1048.71357101202,0.4987945556640625
f5cb0905-3729-492a-a45f-63c20ae7e6a1___RS_Late.B 6777_final_masked.jpg,RS_Late.B 6777,tomato_Late blight,tomato_Late blight,0.9144363,True,Correct Late Blight,89.57815551757812,69.77893119269426,75.39820861816406,957.8787537664175,0.6943359375
1847f41b-f412-46a2-90c1-21ba9aac6246___RS_Late.B 6816.JPG,RS_Late.B 6816,tomato_Late blight,tomato_Early blight,0.8340292,False,Late Blight -> Early Blight,150.15467834472656,56.128011307590654,78.22010803222656,4450.429028177401,0.99871826171875
1847f41b-f412-46a2-90c1-21ba9aac6246___RS_Late.B 6816_final_masked.jpg,RS_Late.B 6816,tomato_Late blight,tomato_Late blight,0.9180336,True,Correct Late Blight,77.9658203125,72.4681098452411,75.68052673339844,1310.3660595081747,0.593048095703125
c451aa60-ebde-4dfd-a008-ad6e4cfef3fe___RS_Late.B 6857_final_masked.jpg,RS_Late.B 6857,tomato_Late blight,tomato_Late blight,0.88634235,True,Correct Late Blight,37.659820556640625,56.879330251252796,54.00677490234375,770.6151438318193,0.329742431640625
577ab276-9a57-4b43-ae4f-85f723ed10bc___RS_Late.B 6870_final_masked.jpg,RS_Late.B 6870,tomato_Late blight,tomato_Late blight,0.6297134,True,Correct Late Blight,64.38729858398438,66.88058278246736,74.34561157226562,1163.07985320664,0.5474853515625
1c5deb80-6bde-4aa4-843e-c69f80b7713a___RS_Late.B 6874.JPG,RS_Late.B 6874,tomato_Late blight,tomato_Late blight,0.84012437,True,Correct Late Blight,135.26222229003906,63.05638514350561,55.5355224609375,2931.8155831804033,0.9790191650390625
1c5deb80-6bde-4aa4-843e-c69f80b7713a___RS_Late.B 6874_final_masked.jpg,RS_Late.B 6874,tomato_Late blight,tomato_Late blight,0.76492095,True,Correct Late Blight,38.616546630859375,56.63190690136771,55.65373229980469,695.1344295591116,0.366729736328125
039e5d57-64e2-41de-8ccf-e44598bcedb0___RS_Late.B 6883.JPG,RS_Late.B 6883,tomato_Late blight,tomato_Early blight,0.6248479,False,Late Blight -> Early Blight,152.57203674316406,60.06489053811779,75.83418273925781,3433.382829427719,0.9989166259765625
039e5d57-64e2-41de-8ccf-e44598bcedb0___RS_Late.B 6883_final_masked.jpg,RS_Late.B 6883,tomato_Late blight,tomato_Late blight,0.59421915,True,Correct Late Blight,52.137481689453125,63.39508295696917,74.88182067871094,925.6959043124225,0.467010498046875
7e92fb02-314e-4cad-a30d-e478b216bce4___RS_Late.B 6890_final_masked.jpg,RS_Late.B 6890,tomato_Late blight,tomato_healthy,0.9131805,False,Late Blight -> Healthy,40.76470947265625,58.827731497178014,52.219879150390625,748.0288696056232,0.3502960205078125
9bf7479a-5809-48ad-90f7-f4dd4cb9a82b___RS_Late.B 6902_final_masked.jpg,RS_Late.B 6902,tomato_Late blight,tomato_Late blight,0.8900494,True,Correct Late Blight,48.62608337402344,56.88624386800845,69.33476257324219,867.5924834923353,0.46337890625
07eb29e8-112d-4bcb-8b65-aba4b4307f2a___RS_Late.B 6907.JPG,RS_Late.B 6907,tomato_Late blight,tomato_Late blight,0.9924574,True,Correct Late Blight,132.2775115966797,59.01464608901718,55.39225769042969,4985.1644393408205,0.990234375
07eb29e8-112d-4bcb-8b65-aba4b4307f2a___RS_Late.B 6907_final_masked.jpg,RS_Late.B 6907,tomato_Late blight,tomato_Late blight,0.79925805,True,Correct Late Blight,28.127365112304688,52.09117143089802,72.48809814453125,759.032789533725,0.2564239501953125
c5150ba8-d8c4-47a3-9938-83715b767693___RS_Late.B 6912_final_masked.jpg,RS_Late.B 6912,tomato_Late blight,tomato_Late blight,0.9876889,True,Correct Late Blight,61.86529541015625,67.45508723862672,62.25184631347656,1534.1132373949513,0.5009613037109375
dfc45d56-7ecb-46a5-b9da-9297df393f7b___RS_Late.B 6928_final_masked.jpg,RS_Late.B 6928,tomato_Late blight,tomato_Late blight,0.89953613,True,Correct Late Blight,76.26087951660156,74.38953097354984,61.85337829589844,1589.9804641222581,0.565521240234375
6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936_final_masked.jpg,RS_Late.B 6936,tomato_Late blight,tomato_Late blight,0.97987366,True,Correct Late Blight,58.35362243652344,65.66947639509085,62.110321044921875,1183.0791625743732,0.5042877197265625
910c7947-dc38-4cb3-8df5-69bee6796afa___RS_Late.B 6968_final_masked.jpg,RS_Late.B 6968,tomato_Late blight,tomato_Late blight,0.8356384,True,Correct Late Blight,100.79429626464844,73.8927265627581,80.40956115722656,1041.8455323344097,0.7064666748046875
eab0e4c2-79de-42ef-b9fd-19b4cb03d0e9___RS_Late.B 6979_final_masked.jpg,RS_Late.B 6979,tomato_Late blight,tomato_Late blight,0.99293435,True,Correct Late Blight,80.16905212402344,67.1551995931075,80.7099609375,1046.756288945675,0.6386871337890625
ee90e57e-7289-4dcd-af6f-a585d97628b7___RS_Late.B 7040_final_masked.jpg,RS_Late.B 7040,tomato_Late blight,tomato_Early blight,0.98491895,False,Late Blight -> Early Blight,57.77838134765625,68.32334488101101,60.177215576171875,1059.5482670736965,0.4423675537109375
3de17184-cbec-4397-813e-1bbc3bc5cb6a___RS_Late.B 7050.JPG,RS_Late.B 7050,tomato_Late blight,tomato_Late blight,0.8589633,True,Correct Late Blight,160.900634765625,45.61034635546448,45.60017395019531,3275.7473189195152,0.9993743896484375
3de17184-cbec-4397-813e-1bbc3bc5cb6a___RS_Late.B 7050_final_masked.jpg,RS_Late.B 7050,tomato_Late blight,tomato_Late blight,0.8402636,True,Correct Late Blight,63.43821716308594,74.65238103640432,59.13475036621094,797.6220854481217,0.447906494140625
812654c4-843c-42b1-a026-ab3ee7c9f837___RS_Late.B 7061_final_masked.jpg,RS_Late.B 7061,tomato_Late blight,tomato_Late blight,0.99135286,True,Correct Late Blight,65.81436157226562,73.32256209951368,59.27354431152344,1807.1562347298022,0.4803466796875
c7261dbf-10be-44a3-9ac5-77100d5bb9ad___RS_Late.B 7064_final_masked.jpg,RS_Late.B 7064,tomato_Late blight,tomato_Late blight,0.905966,True,Correct Late Blight,44.173126220703125,62.69748191703943,59.32148742675781,900.8726654050406,0.3603363037109375
998dafd6-dac5-41f7-84d9-f96c9593dda3___RS_Late.B 7075_final_masked.jpg,RS_Late.B 7075,tomato_Late blight,tomato_Late blight,0.9760489,True,Correct Late Blight,56.206268310546875,70.59471938671022,73.19650268554688,1232.3152838796377,0.4360198974609375
c6cfdcc7-c5e6-45bc-8b5a-709bf2753902___RS_Late.B 7081_final_masked.jpg,RS_Late.B 7081,tomato_Late blight,tomato_Late blight,0.8778338,True,Correct Late Blight,72.08430480957031,79.59373497158808,68.02481079101562,985.443379342556,0.4745635986328125
1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,RS_Late.B 7094,tomato_Late blight,tomato_Late blight,0.94980913,True,Correct Late Blight,155.59814453125,45.07610086957512,48.79676818847656,5078.745297686895,0.9990234375
1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094_final_masked.jpg,RS_Late.B 7094,tomato_Late blight,tomato_Late blight,0.85650784,True,Correct Late Blight,57.0147705078125,65.74530450012777,60.844940185546875,868.0756681391504,0.455810546875
747a2385-2777-445a-b215-7a14a5c0135c___RS_Late.B 7111_final_masked.jpg,RS_Late.B 7111,tomato_Late blight,tomato_Late blight,0.9634818,True,Correct Late Blight,20.765274047851562,47.80998196792471,37.8489990234375,344.3147888183594,0.169769287109375
d86aad3d-070a-4247-a3cb-a66e6b774fd3___RS_Late.B 7114_final_masked.jpg,RS_Late.B 7114,tomato_Late blight,tomato_Late blight,0.7658282,True,Correct Late Blight,34.17247009277344,53.184069809792845,47.9888916015625,652.3158416745719,0.3174591064453125
64a054b2-4375-48ff-aca3-f823d64d831e___RS_Late.B 7123_final_masked.jpg,RS_Late.B 7123,tomato_Late blight,tomato_Late blight,0.9419013,True,Correct Late Blight,58.81092834472656,67.2194278486713,65.26820373535156,952.7276303460822,0.464141845703125
a5d9410b-4ca9-494f-ba13-c7a01c48fa49___RS_Late.B 7147_final_masked.jpg,RS_Late.B 7147,tomato_Late blight,tomato_Late blight,0.9945746,True,Correct Late Blight,37.0167236328125,52.770473997174896,52.41444396972656,966.0511779636145,0.360198974609375
1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG,GH_HL Leaf 168,tomato_healthy,tomato_healthy,0.99182034,True,Correct Healthy,115.16287231445312,25.01034987814352,0.0,3989.6159114593174,0.99993896484375
1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168_final_masked.jpg,GH_HL Leaf 168,tomato_healthy,tomato_healthy,0.99858534,True,Correct Healthy,49.75225830078125,66.66916515744518,42.49932861328125,427.4573669433594,0.366729736328125
2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG,GH_HL Leaf 177.1,tomato_healthy,tomato_healthy,0.99410385,True,Correct Healthy,111.46527099609375,28.461823967113556,0.0,6130.743377639912,0.9998931884765625
2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1_final_masked.jpg,GH_HL Leaf 177.1,tomato_healthy,tomato_healthy,0.999894,True,Correct Healthy,54.339935302734375,62.45170777371293,48.1810302734375,480.73899840726517,0.4415435791015625
0f809e80-ee2b-4ad4-9a80-50d789298d48___GH_HL Leaf 192.JPG,GH_HL Leaf 192,tomato_healthy,tomato_healthy,0.99604166,True,Correct Healthy,104.6845703125,19.475545343248573,0.0,1959.65518951579,1.0
0f809e80-ee2b-4ad4-9a80-50d789298d48___GH_HL Leaf 192_final_masked.jpg,GH_HL Leaf 192,tomato_healthy,tomato_healthy,0.99935097,True,Correct Healthy,44.968414306640625,58.32407585522002,51.3624267578125,386.4202880859375,0.3829193115234375
4a0a9092-e70e-4a73-bb51-4d83b3c90a38___GH_HL Leaf 195_final_masked.jpg,GH_HL Leaf 195,tomato_healthy,tomato_healthy,0.99538124,True,Correct Healthy,41.75166320800781,56.66467179722784,47.85569763183594,289.4402923581656,0.3608856201171875
45fc3f1c-6ccc-4ffd-a0a9-f53cbe4e71a1___GH_HL Leaf 206.1.JPG,GH_HL Leaf 206.1,tomato_healthy,tomato_healthy,0.9998406,True,Correct Healthy,123.46136474609375,24.747287848415063,0.0,5557.022728383541,0.99993896484375
45fc3f1c-6ccc-4ffd-a0a9-f53cbe4e71a1___GH_HL Leaf 206.1_final_masked.jpg,GH_HL Leaf 206.1,tomato_healthy,tomato_healthy,0.99933726,True,Correct Healthy,54.19841003417969,65.56357815178167,55.44317626953125,461.81561278924346,0.41473388671875
13053341-b112-411c-bc76-8cadbcb4eded___GH_HL Leaf 223.JPG,GH_HL Leaf 223,tomato_healthy,tomato_healthy,0.9724706,True,Correct Healthy,106.28958129882812,18.709317162238403,0.0,3244.3916889799293,1.0
13053341-b112-411c-bc76-8cadbcb4eded___GH_HL Leaf 223_final_masked.jpg,GH_HL Leaf 223,tomato_healthy,tomato_healthy,0.97108805,True,Correct Healthy,38.52235412597656,45.05751926466036,64.05294799804688,559.7063598623499,0.4408416748046875
1971e05b-fc5e-40c1-a4ff-c6a4c746693f___GH_HL Leaf 237.JPG,GH_HL Leaf 237,tomato_healthy,tomato_healthy,0.9876226,True,Correct Healthy,115.93669128417969,28.69705934037182,0.0,3804.2208833654877,0.9999847412109375
1971e05b-fc5e-40c1-a4ff-c6a4c746693f___GH_HL Leaf 237_final_masked.jpg,GH_HL Leaf 237,tomato_healthy,tomato_healthy,0.9968561,True,Correct Healthy,66.33992004394531,71.13291960551693,53.53594970703125,816.3719787560403,0.47918701171875
0d259481-e08d-459d-aa92-fe05e1524742___GH_HL Leaf 253.1.JPG,GH_HL Leaf 253.1,tomato_healthy,tomato_healthy,0.9980502,True,Correct Healthy,103.18965148925781,17.810029220445713,0.0,2047.1219631468412,1.0
0d259481-e08d-459d-aa92-fe05e1524742___GH_HL Leaf 253.1_final_masked.jpg,GH_HL Leaf 253.1,tomato_healthy,tomato_healthy,0.99060315,True,Correct Healthy,36.185546875,54.15133565451294,39.33294677734375,482.0307922363281,0.316192626953125
11fe6fbc-a1a9-4cc4-ba85-a6864a4e9bae___GH_HL Leaf 280.JPG,GH_HL Leaf 280,tomato_healthy,tomato_healthy,0.9999535,True,Correct Healthy,114.49473571777344,22.734503256129386,0.0,5099.156265470898,0.999969482421875
11fe6fbc-a1a9-4cc4-ba85-a6864a4e9bae___GH_HL Leaf 280_final_masked.jpg,GH_HL Leaf 280,tomato_healthy,tomato_healthy,0.99927825,True,Correct Healthy,50.042938232421875,57.48966783282801,48.46514892578125,375.8565216062125,0.43994140625
06ee1c8d-fbe4-48e9-a1b2-fed7ed5539f7___GH_HL Leaf 293.JPG,GH_HL Leaf 293,tomato_healthy,tomato_healthy,0.9996018,True,Correct Healthy,92.28849792480469,22.55224321114443,0.0,5224.840967144817,0.999755859375
06ee1c8d-fbe4-48e9-a1b2-fed7ed5539f7___GH_HL Leaf 293_final_masked.jpg,GH_HL Leaf 293,tomato_healthy,tomato_healthy,0.96062624,True,Correct Healthy,37.00312805175781,50.224473891628556,47.087310791015625,445.89138792455196,0.3620147705078125
3f1ce663-3715-4220-bbce-93bcc9f0c478___GH_HL Leaf 311.JPG,GH_HL Leaf 311,tomato_healthy,tomato_healthy,0.9999504,True,Correct Healthy,116.21356201171875,26.352215942231098,0.0,6064.2328316411,0.9999847412109375
3f1ce663-3715-4220-bbce-93bcc9f0c478___GH_HL Leaf 311_final_masked.jpg,GH_HL Leaf 311,tomato_healthy,tomato_healthy,0.9995882,True,Correct Healthy,50.84883117675781,66.89882882756301,46.91654968261719,637.4278259277344,0.3746490478515625
1b150c8d-ab5d-43b5-a61d-c3fb3a8ffd54___GH_HL Leaf 321.JPG,GH_HL Leaf 321,tomato_healthy,tomato_healthy,0.99900645,True,Correct Healthy,117.1669921875,25.821579617848254,0.0,4857.335700277006,0.9999847412109375
1b150c8d-ab5d-43b5-a61d-c3fb3a8ffd54___GH_HL Leaf 321_final_masked.jpg,GH_HL Leaf 321,tomato_healthy,tomato_healthy,0.99943787,True,Correct Healthy,60.8067626953125,72.84021158668139,48.11322021484375,694.3264312723186,0.418975830078125
058ade43-2361-4039-bbe5-0ac661828c01___GH_HL Leaf 325.1.JPG,GH_HL Leaf 325.1,tomato_healthy,tomato_healthy,0.99993575,True,Correct Healthy,119.22743225097656,23.779237478204564,0.0,5967.318055918207,0.9999847412109375
058ade43-2361-4039-bbe5-0ac661828c01___GH_HL Leaf 325.1_final_masked.jpg,GH_HL Leaf 325.1,tomato_healthy,tomato_healthy,0.995417,True,Correct Healthy,38.88714599609375,54.40879193838534,48.50444030761719,397.2903747558594,0.3462066650390625
3005a6ed-8ede-4bc5-ab3c-a54f87c45716___GH_HL Leaf 353.1.JPG,GH_HL Leaf 353.1,tomato_healthy,tomato_healthy,0.99956375,True,Correct Healthy,118.68128967285156,24.628910307232534,0.0,3797.3347015192267,0.999969482421875
3005a6ed-8ede-4bc5-ab3c-a54f87c45716___GH_HL Leaf 353.1_final_masked.jpg,GH_HL Leaf 353.1,tomato_healthy,tomato_healthy,0.9985838,True,Correct Healthy,43.14396667480469,56.42784313827835,46.5167236328125,262.5149993894156,0.3766937255859375
0864ab65-d40d-4902-8213-09df86cf049e___GH_HL Leaf 400.JPG,GH_HL Leaf 400,tomato_healthy,tomato_healthy,0.9541429,True,Correct Healthy,119.19073486328125,21.478827342769968,0.0,1556.8240914007183,1.0
0864ab65-d40d-4902-8213-09df86cf049e___GH_HL Leaf 400_final_masked.jpg,GH_HL Leaf 400,tomato_healthy,tomato_healthy,0.9955592,True,Correct Healthy,43.13836669921875,55.21055351914996,59.84681701660156,337.3411865197122,0.3906097412109375
190a6af7-d7b1-4265-b05b-c126a7962c93___GH_HL Leaf 408.JPG,GH_HL Leaf 408,tomato_healthy,tomato_healthy,0.99953115,True,Correct Healthy,126.18510437011719,22.835365353123652,0.0,4952.819883450866,0.99993896484375
190a6af7-d7b1-4265-b05b-c126a7962c93___GH_HL Leaf 408_final_masked.jpg,GH_HL Leaf 408,tomato_healthy,tomato_healthy,0.9552622,True,Correct Healthy,55.67564392089844,62.338827852719064,70.362060546875,741.467697132146,0.454193115234375
337e35e3-7b0d-4760-a1f6-c26c7db90a0b___GH_HL Leaf 425.JPG,GH_HL Leaf 425,tomato_healthy,tomato_healthy,0.9908138,True,Correct Healthy,127.17990112304688,21.66721733339667,0.0,3364.176966077648,0.9999542236328125
337e35e3-7b0d-4760-a1f6-c26c7db90a0b___GH_HL Leaf 425_final_masked.jpg,GH_HL Leaf 425,tomato_healthy,tomato_healthy,0.9979329,True,Correct Healthy,55.642425537109375,64.53383140739997,49.75682067871094,292.9153289773967,0.43511962890625
45167988-3f78-4309-8ce2-633d7521847f___GH_HL Leaf 432.1.JPG,GH_HL Leaf 432.1,tomato_healthy,tomato_healthy,0.9977859,True,Correct Healthy,131.0526123046875,18.506167891051938,0.0,1273.7791804687586,0.9999847412109375
45167988-3f78-4309-8ce2-633d7521847f___GH_HL Leaf 432.1_final_masked.jpg,GH_HL Leaf 432.1,tomato_healthy,tomato_healthy,0.9989517,True,Correct Healthy,37.11970520019531,48.79795191370908,49.61505126953125,320.1336669921875,0.374420166015625
04483b12-5e9c-4e74-a5b6-e8c87f60b43f___GH_HL Leaf 439.JPG,GH_HL Leaf 439,tomato_healthy,tomato_healthy,0.9860071,True,Correct Healthy,112.13076782226562,19.940061903664503,0.0,685.384720053291,1.0
04483b12-5e9c-4e74-a5b6-e8c87f60b43f___GH_HL Leaf 439_final_masked.jpg,GH_HL Leaf 439,tomato_healthy,tomato_healthy,0.9331434,True,Correct Healthy,42.96788024902344,50.79131441550805,57.50286865234375,237.27262878394686,0.4268035888671875
2d4db3f7-a768-4a27-832c-fc72496e79b4___GH_HL Leaf 446.JPG,GH_HL Leaf 446,tomato_healthy,tomato_healthy,0.98244596,True,Correct Healthy,114.52217102050781,19.85594243787588,0.0,1875.5138787692413,1.0
2d4db3f7-a768-4a27-832c-fc72496e79b4___GH_HL Leaf 446_final_masked.jpg,GH_HL Leaf 446,tomato_healthy,tomato_healthy,0.997908,True,Correct Healthy,43.88047790527344,54.65677998546937,54.68666076660156,453.5466613769531,0.4026641845703125
39976b35-40e7-4426-b21d-a8bfe1ce0a01___GH_HL Leaf 450.JPG,GH_HL Leaf 450,tomato_healthy,tomato_healthy,0.9746143,True,Correct Healthy,126.32133483886719,20.447475976964903,0.0,2112.531613525003,1.0
39976b35-40e7-4426-b21d-a8bfe1ce0a01___GH_HL Leaf 450_final_masked.jpg,GH_HL Leaf 450,tomato_healthy,tomato_healthy,0.9969599,True,Correct Healthy,44.38847351074219,56.62972131752369,55.934722900390625,327.51544184889644,0.394561767578125
0fd3432a-e22a-4a71-9a63-1c56ee4ce067___GH_HL Leaf 463.1.JPG,GH_HL Leaf 463.1,tomato_healthy,tomato_healthy,0.9736984,True,Correct Healthy,116.48521423339844,20.189681151138114,0.0,1490.0799885538872,1.0
0fd3432a-e22a-4a71-9a63-1c56ee4ce067___GH_HL Leaf 463.1_final_masked.jpg,GH_HL Leaf 463.1,tomato_healthy,tomato_healthy,0.99798346,True,Correct Healthy,53.948394775390625,68.51824613170747,48.402618408203125,405.4039001464844,0.3928375244140625
1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2.JPG,GH_HL Leaf 482.2,tomato_healthy,tomato_healthy,0.999739,True,Correct Healthy,102.53981018066406,24.878126439892558,0.0,4586.276137755951,0.999969482421875
1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2_final_masked.jpg,GH_HL Leaf 482.2,tomato_healthy,tomato_healthy,0.99349046,True,Correct Healthy,27.331375122070312,51.92594074489494,35.798248291015625,260.1288757324219,0.222412109375
3796ec31-0263-4e17-a312-7871e7b5c0c2___GH_HL Leaf 486.JPG,GH_HL Leaf 486,tomato_healthy,tomato_healthy,0.998931,True,Correct Healthy,114.64302062988281,24.85396417744668,0.0,2218.0758941394743,0.9999237060546875
3796ec31-0263-4e17-a312-7871e7b5c0c2___GH_HL Leaf 486_final_masked.jpg,GH_HL Leaf 486,tomato_healthy,tomato_healthy,0.9957054,True,Correct Healthy,46.705291748046875,68.71007319009651,42.86448669433594,491.6685485839844,0.32464599609375
249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495.JPG,GH_HL Leaf 495,tomato_healthy,tomato_healthy,0.99339527,True,Correct Healthy,123.78598022460938,23.265419769674892,0.0,2144.237896807259,0.999786376953125
249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495_final_masked.jpg,GH_HL Leaf 495,tomato_healthy,tomato_healthy,0.9700511,True,Correct Healthy,37.07098388671875,60.49582749573143,37.43354797363281,222.17689514136873,0.2801055908203125
05598cc1-60b9-4436-a233-973c42eff2d6___GH_HL Leaf 503.1.JPG,GH_HL Leaf 503.1,tomato_healthy,tomato_healthy,0.99626714,True,Correct Healthy,113.18557739257812,26.222027218008698,0.0,2649.8764089008328,0.9998321533203125
05598cc1-60b9-4436-a233-973c42eff2d6___GH_HL Leaf 503.1_final_masked.jpg,GH_HL Leaf 503.1,tomato_healthy,tomato_healthy,0.9951923,True,Correct Healthy,30.79296875,52.4297446880276,39.922149658203125,282.55389404296875,0.262359619140625
